ocel:eid,time:timestamp,concept:name,case:concept:name,case:role,case:weight,case:price,case:ocel:type
fail_p-660098_31,2023-05-25 16:19:08+00:00,failed delivery,p-660098,,7.418,,packages
send_p-660101,2023-05-25 17:17:28+00:00,send package,p-660101,,4.425,,packages
fail_p-660098_32,2023-05-25 17:20:27+00:00,failed delivery,p-660098,,7.418,,packages
deliver_p-660098,2023-05-25 17:28:09+00:00,package delivered,p-660098,,7.418,,packages
deliver_p-660099,2023-05-25 18:14:27+00:00,package delivered,p-660099,,3.559,,packages
create_p-660102,2023-05-25 18:21:13+00:00,create package,p-660102,,1.224,,packages
create_p-660103,2023-05-26 08:55:02+00:00,create package,p-660103,,3.855,,packages
deliver_p-660091,2023-05-26 09:27:01+00:00,package delivered,p-660091,,4.948,,packages
create_p-660104,2023-05-26 10:23:09+00:00,create package,p-660104,,5.462,,packages
send_p-660100,2023-05-26 10:43:25+00:00,send package,p-660100,,3.159,,packages
create_p-660105,2023-05-26 12:56:48+00:00,create package,p-660105,,3.98,,packages
fail_p-660100_33,2023-05-26 13:09:54+00:00,failed delivery,p-660100,,3.159,,packages
create_p-660106,2023-05-26 14:32:57+00:00,create package,p-660106,,1.883,,packages
deliver_p-660097,2023-05-26 14:34:00+00:00,package delivered,p-660097,,6.086,,packages
send_p-660106,2023-05-26 14:47:03+00:00,send package,p-660106,,1.883,,packages
create_p-660107,2023-05-26 15:24:24+00:00,create package,p-660107,,3.721,,packages
create_p-660108,2023-05-26 16:51:39+00:00,create package,p-660108,,7.691,,packages
deliver_p-660101,2023-05-26 17:02:44+00:00,package delivered,p-660101,,4.425,,packages
deliver_p-660106,2023-05-26 17:33:47+00:00,package delivered,p-660106,,1.883,,packages
send_p-660102,2023-05-26 17:54:23+00:00,send package,p-660102,,1.224,,packages
send_p-660103,2023-05-26 18:33:50+00:00,send package,p-660103,,3.855,,packages
create_p-660109,2023-05-28 01:00:00+00:00,create package,p-660109,,5.086,,packages
deliver_p-660103,2023-05-29 10:26:01+00:00,package delivered,p-660103,,3.855,,packages
send_p-660107,2023-05-29 10:34:55+00:00,send package,p-660107,,3.721,,packages
send_p-660104,2023-05-29 10:43:40+00:00,send package,p-660104,,5.462,,packages
deliver_p-660102,2023-05-29 12:10:40+00:00,package delivered,p-660102,,1.224,,packages
deliver_p-660104,2023-05-29 12:27:16+00:00,package delivered,p-660104,,5.462,,packages
send_p-660105,2023-05-29 12:40:04+00:00,send package,p-660105,,3.98,,packages
deliver_p-660100,2023-05-29 14:18:06+00:00,package delivered,p-660100,,3.159,,packages
create_p-660110,2023-05-29 15:05:03+00:00,create package,p-660110,,1.48,,packages
create_p-660111,2023-05-29 15:30:42+00:00,create package,p-660111,,0.21,,packages
create_p-660112,2023-05-29 15:37:44+00:00,create package,p-660112,,2.362,,packages
deliver_p-660107,2023-05-29 15:51:42+00:00,package delivered,p-660107,,3.721,,packages
create_p-660113,2023-05-29 16:21:41+00:00,create package,p-660113,,5.169,,packages
send_p-660109,2023-05-29 17:10:57+00:00,send package,p-660109,,5.086,,packages
create_p-660114,2023-05-29 17:22:29+00:00,create package,p-660114,,5.779,,packages
send_p-660111,2023-05-29 18:03:12+00:00,send package,p-660111,,0.21,,packages
create_p-660115,2023-05-29 22:08:45+00:00,create package,p-660115,,9.775,,packages
send_p-660108,2023-05-29 22:21:36+00:00,send package,p-660108,,7.691,,packages
send_p-660113,2023-05-30 08:33:00+00:00,send package,p-660113,,5.169,,packages
deliver_p-660108,2023-05-30 09:06:44+00:00,package delivered,p-660108,,7.691,,packages
deliver_p-660109,2023-05-30 09:46:28+00:00,package delivered,p-660109,,5.086,,packages
deliver_p-660105,2023-05-30 10:37:45+00:00,package delivered,p-660105,,3.98,,packages
create_p-660116,2023-05-30 10:50:18+00:00,create package,p-660116,,5.336,,packages
send_p-660115,2023-05-30 11:04:15+00:00,send package,p-660115,,9.775,,packages
send_p-660112,2023-05-30 11:20:59+00:00,send package,p-660112,,2.362,,packages
send_p-660110,2023-05-30 11:34:05+00:00,send package,p-660110,,1.48,,packages
send_p-660114,2023-05-30 12:14:11+00:00,send package,p-660114,,5.779,,packages
create_p-660117,2023-05-30 12:15:54+00:00,create package,p-660117,,1.44,,packages
fail_p-660113_34,2023-05-30 13:13:44+00:00,failed delivery,p-660113,,5.169,,packages
fail_p-660110_35,2023-05-30 13:16:04+00:00,failed delivery,p-660110,,1.48,,packages
create_p-660118,2023-05-30 14:14:38+00:00,create package,p-660118,,3.521,,packages
deliver_p-660115,2023-05-30 14:30:09+00:00,package delivered,p-660115,,9.775,,packages
send_p-660117,2023-05-30 14:30:53+00:00,send package,p-660117,,1.44,,packages
deliver_p-660113,2023-05-30 15:01:03+00:00,package delivered,p-660113,,5.169,,packages
fail_p-660111_36,2023-05-30 15:54:08+00:00,failed delivery,p-660111,,0.21,,packages
send_p-660116,2023-05-30 15:57:52+00:00,send package,p-660116,,5.336,,packages
create_p-660119,2023-05-30 16:08:39+00:00,create package,p-660119,,1.36,,packages
send_p-660119,2023-05-30 16:21:25+00:00,send package,p-660119,,1.36,,packages
deliver_p-660114,2023-05-30 16:38:02+00:00,package delivered,p-660114,,5.779,,packages
create_p-660120,2023-05-30 17:30:05+00:00,create package,p-660120,,4.439,,packages
fail_p-660117_37,2023-05-31 09:23:44+00:00,failed delivery,p-660117,,1.44,,packages
send_p-660120,2023-05-31 09:37:13+00:00,send package,p-660120,,4.439,,packages
create_p-660121,2023-05-31 09:37:48+00:00,create package,p-660121,,6.556,,packages
deliver_p-660117,2023-05-31 09:51:08+00:00,package delivered,p-660117,,1.44,,packages
deliver_p-660119,2023-05-31 09:57:29+00:00,package delivered,p-660119,,1.36,,packages
fail_p-660116_38,2023-05-31 10:41:08+00:00,failed delivery,p-660116,,5.336,,packages
create_p-660122,2023-05-31 11:17:12+00:00,create package,p-660122,,3.214,,packages
create_p-660123,2023-05-31 12:01:27+00:00,create package,p-660123,,4.912,,packages
deliver_p-660112,2023-05-31 12:42:38+00:00,package delivered,p-660112,,2.362,,packages
send_p-660121,2023-05-31 12:46:35+00:00,send package,p-660121,,6.556,,packages
create_p-660124,2023-05-31 13:14:18+00:00,create package,p-660124,,6.029,,packages
send_p-660118,2023-05-31 13:19:15+00:00,send package,p-660118,,3.521,,packages
deliver_p-660118,2023-05-31 13:31:54+00:00,package delivered,p-660118,,3.521,,packages
deliver_p-660110,2023-05-31 14:13:36+00:00,package delivered,p-660110,,1.48,,packages
create_p-660125,2023-05-31 14:35:28+00:00,create package,p-660125,,1.822,,packages
create_p-660126,2023-05-31 14:53:01+00:00,create package,p-660126,,0.21,,packages
deliver_p-660116,2023-05-31 15:13:36+00:00,package delivered,p-660116,,5.336,,packages
create_p-660127,2023-05-31 15:38:13+00:00,create package,p-660127,,2.292,,packages
create_p-660128,2023-05-31 16:07:40+00:00,create package,p-660128,,4.533,,packages
fail_p-660111_39,2023-05-31 16:45:53+00:00,failed delivery,p-660111,,0.21,,packages
send_p-660124,2023-05-31 19:07:55+00:00,send package,p-660124,,6.029,,packages
fail_p-660120_40,2023-06-01 08:41:38+00:00,failed delivery,p-660120,,4.439,,packages
create_p-660129,2023-06-01 08:56:36+00:00,create package,p-660129,,1.37,,packages
fail_p-660124_41,2023-06-01 09:12:18+00:00,failed delivery,p-660124,,6.029,,packages
send_p-660123,2023-06-01 09:18:47+00:00,send package,p-660123,,4.912,,packages
create_p-660130,2023-06-01 09:44:10+00:00,create package,p-660130,,8.71,,packages
fail_p-660123_42,2023-06-01 09:46:19+00:00,failed delivery,p-660123,,4.912,,packages
send_p-660128,2023-06-01 10:39:03+00:00,send package,p-660128,,4.533,,packages
fail_p-660120_43,2023-06-01 10:39:12+00:00,failed delivery,p-660120,,4.439,,packages
send_p-660127,2023-06-01 10:58:54+00:00,send package,p-660127,,2.292,,packages
send_p-660122,2023-06-01 11:24:08+00:00,send package,p-660122,,3.214,,packages
create_p-660131,2023-06-01 12:12:43+00:00,create package,p-660131,,3.818,,packages
deliver_p-660120,2023-06-01 12:25:19+00:00,package delivered,p-660120,,4.439,,packages
deliver_p-660121,2023-06-01 12:27:08+00:00,package delivered,p-660121,,6.556,,packages
deliver_p-660127,2023-06-01 12:40:53+00:00,package delivered,p-660127,,2.292,,packages
send_p-660129,2023-06-01 13:14:52+00:00,send package,p-660129,,1.37,,packages
deliver_p-660123,2023-06-01 13:54:10+00:00,package delivered,p-660123,,4.912,,packages
create_p-660132,2023-06-01 13:55:07+00:00,create package,p-660132,,9.322,,packages
send_p-660125,2023-06-01 14:48:07+00:00,send package,p-660125,,1.822,,packages
deliver_p-660122,2023-06-01 14:56:24+00:00,package delivered,p-660122,,3.214,,packages
send_p-660126,2023-06-01 15:09:05+00:00,send package,p-660126,,0.21,,packages
deliver_p-660128,2023-06-01 15:32:30+00:00,package delivered,p-660128,,4.533,,packages
send_p-660131,2023-06-01 15:49:28+00:00,send package,p-660131,,3.818,,packages
deliver_p-660124,2023-06-01 15:54:32+00:00,package delivered,p-660124,,6.029,,packages
deliver_p-660125,2023-06-01 16:21:04+00:00,package delivered,p-660125,,1.822,,packages
deliver_p-660126,2023-06-01 16:35:52+00:00,package delivered,p-660126,,0.21,,packages
send_p-660132,2023-06-01 17:25:13+00:00,send package,p-660132,,9.322,,packages
send_p-660130,2023-06-01 18:32:55+00:00,send package,p-660130,,8.71,,packages
deliver_p-660111,2023-06-01 19:29:43+00:00,package delivered,p-660111,,0.21,,packages
create_p-660133,2023-06-02 01:00:00+00:00,create package,p-660133,,3.494,,packages
send_p-660133,2023-06-02 09:40:19+00:00,send package,p-660133,,3.494,,packages
deliver_p-660132,2023-06-02 09:56:30+00:00,package delivered,p-660132,,9.322,,packages
fail_p-660131_44,2023-06-02 10:05:36+00:00,failed delivery,p-660131,,3.818,,packages
fail_p-660131_45,2023-06-02 10:07:32+00:00,failed delivery,p-660131,,3.818,,packages
deliver_p-660129,2023-06-02 10:49:09+00:00,package delivered,p-660129,,1.37,,packages
create_p-660134,2023-06-02 11:20:13+00:00,create package,p-660134,,5.728,,packages
deliver_p-660131,2023-06-02 11:37:14+00:00,package delivered,p-660131,,3.818,,packages
create_p-660135,2023-06-02 13:32:42+00:00,create package,p-660135,,7.944,,packages
deliver_p-660133,2023-06-02 14:40:40+00:00,package delivered,p-660133,,3.494,,packages
send_p-660135,2023-06-02 17:14:24+00:00,send package,p-660135,,7.944,,packages
create_p-660136,2023-06-02 17:36:38+00:00,create package,p-660136,,5.323,,packages
send_p-660134,2023-06-02 20:43:20+00:00,send package,p-660134,,5.728,,packages
fail_p-660134_46,2023-06-05 09:05:45+00:00,failed delivery,p-660134,,5.728,,packages
create_p-660137,2023-06-05 10:02:16+00:00,create package,p-660137,,2.74,,packages
deliver_p-660130,2023-06-05 10:21:31+00:00,package delivered,p-660130,,8.71,,packages
send_p-660136,2023-06-05 10:27:02+00:00,send package,p-660136,,5.323,,packages
create_p-660138,2023-06-05 11:06:48+00:00,create package,p-660138,,5.776,,packages
send_p-660137,2023-06-05 11:36:13+00:00,send package,p-660137,,2.74,,packages
deliver_p-660135,2023-06-05 11:38:30+00:00,package delivered,p-660135,,7.944,,packages
fail_p-660136_47,2023-06-05 12:17:08+00:00,failed delivery,p-660136,,5.323,,packages
deliver_p-660136,2023-06-05 14:13:10+00:00,package delivered,p-660136,,5.323,,packages
create_p-660139,2023-06-05 14:15:17+00:00,create package,p-660139,,4.358,,packages
send_p-660138,2023-06-05 15:15:59+00:00,send package,p-660138,,5.776,,packages
deliver_p-660134,2023-06-05 15:50:15+00:00,package delivered,p-660134,,5.728,,packages
deliver_p-660137,2023-06-05 16:46:24+00:00,package delivered,p-660137,,2.74,,packages
create_p-660140,2023-06-05 16:53:54+00:00,create package,p-660140,,5.352,,packages
deliver_p-660138,2023-06-05 17:07:10+00:00,package delivered,p-660138,,5.776,,packages
send_p-660139,2023-06-05 17:11:30+00:00,send package,p-660139,,4.358,,packages
send_p-660140,2023-06-05 18:17:58+00:00,send package,p-660140,,5.352,,packages
deliver_p-660140,2023-06-06 09:05:20+00:00,package delivered,p-660140,,5.352,,packages
create_p-660141,2023-06-06 09:41:38+00:00,create package,p-660141,,6.894,,packages
create_p-660142,2023-06-06 11:34:40+00:00,create package,p-660142,,1.618,,packages
create_p-660143,2023-06-06 13:16:55+00:00,create package,p-660143,,2.88,,packages
deliver_p-660139,2023-06-06 14:14:29+00:00,package delivered,p-660139,,4.358,,packages
send_p-660141,2023-06-06 15:41:19+00:00,send package,p-660141,,6.894,,packages
create_p-660144,2023-06-06 16:47:12+00:00,create package,p-660144,,3.321,,packages
send_p-660143,2023-06-06 17:13:30+00:00,send package,p-660143,,2.88,,packages
send_p-660142,2023-06-06 19:08:23+00:00,send package,p-660142,,1.618,,packages
create_p-660145,2023-06-07 01:00:00+00:00,create package,p-660145,,4.068,,packages
deliver_p-660141,2023-06-07 08:50:32+00:00,package delivered,p-660141,,6.894,,packages
create_p-660146,2023-06-07 11:54:01+00:00,create package,p-660146,,1.45,,packages
create_p-660147,2023-06-07 12:13:39+00:00,create package,p-660147,,2.64,,packages
send_p-660144,2023-06-07 14:01:41+00:00,send package,p-660144,,3.321,,packages
deliver_p-660143,2023-06-07 14:21:23+00:00,package delivered,p-660143,,2.88,,packages
create_p-660148,2023-06-07 15:54:40+00:00,create package,p-660148,,5.804,,packages
send_p-660145,2023-06-07 16:09:42+00:00,send package,p-660145,,4.068,,packages
send_p-660146,2023-06-07 17:40:00+00:00,send package,p-660146,,1.45,,packages
send_p-660147,2023-06-07 19:05:04+00:00,send package,p-660147,,2.64,,packages
deliver_p-660142,2023-06-08 09:04:40+00:00,package delivered,p-660142,,1.618,,packages
create_p-660149,2023-06-08 09:37:54+00:00,create package,p-660149,,3.075,,packages
deliver_p-660144,2023-06-08 09:39:11+00:00,package delivered,p-660144,,3.321,,packages
deliver_p-660145,2023-06-08 09:41:52+00:00,package delivered,p-660145,,4.068,,packages
create_p-660150,2023-06-08 10:42:57+00:00,create package,p-660150,,2.011,,packages
send_p-660149,2023-06-08 11:12:59+00:00,send package,p-660149,,3.075,,packages
send_p-660148,2023-06-08 11:30:52+00:00,send package,p-660148,,5.804,,packages
create_p-660151,2023-06-08 12:06:51+00:00,create package,p-660151,,4.425,,packages
send_p-660150,2023-06-08 13:20:25+00:00,send package,p-660150,,2.011,,packages
send_p-660151,2023-06-08 14:35:37+00:00,send package,p-660151,,4.425,,packages
deliver_p-660151,2023-06-08 14:43:21+00:00,package delivered,p-660151,,4.425,,packages
fail_p-660149_48,2023-06-08 15:32:11+00:00,failed delivery,p-660149,,3.075,,packages
create_p-660152,2023-06-08 15:39:18+00:00,create package,p-660152,,6.691,,packages
deliver_p-660149,2023-06-08 15:39:21+00:00,package delivered,p-660149,,3.075,,packages
deliver_p-660148,2023-06-08 16:13:37+00:00,package delivered,p-660148,,5.804,,packages
deliver_p-660147,2023-06-08 16:47:48+00:00,package delivered,p-660147,,2.64,,packages
deliver_p-660150,2023-06-08 17:57:47+00:00,package delivered,p-660150,,2.011,,packages
create_p-660153,2023-06-08 22:39:21+00:00,create package,p-660153,,6.442,,packages
fail_p-660146_49,2023-06-09 09:39:17+00:00,failed delivery,p-660146,,1.45,,packages
send_p-660153,2023-06-09 09:45:17+00:00,send package,p-660153,,6.442,,packages
create_p-660154,2023-06-09 10:28:06+00:00,create package,p-660154,,3.963,,packages
send_p-660152,2023-06-09 11:18:19+00:00,send package,p-660152,,6.691,,packages
create_p-660155,2023-06-09 12:08:34+00:00,create package,p-660155,,1.649,,packages
send_p-660155,2023-06-09 12:43:32+00:00,send package,p-660155,,1.649,,packages
create_p-660156,2023-06-09 14:46:09+00:00,create package,p-660156,,4.5,,packages
send_p-660156,2023-06-09 15:58:04+00:00,send package,p-660156,,4.5,,packages
create_p-660157,2023-06-09 16:19:19+00:00,create package,p-660157,,5.905,,packages
deliver_p-660153,2023-06-09 16:19:27+00:00,package delivered,p-660153,,6.442,,packages
deliver_p-660146,2023-06-09 17:31:05+00:00,package delivered,p-660146,,1.45,,packages
send_p-660157,2023-06-09 19:49:05+00:00,send package,p-660157,,5.905,,packages
send_p-660154,2023-06-09 20:17:52+00:00,send package,p-660154,,3.963,,packages
create_p-660158,2023-06-12 01:00:00+00:00,create package,p-660158,,1.864,,packages
fail_p-660154_50,2023-06-12 10:25:50+00:00,failed delivery,p-660154,,3.963,,packages
fail_p-660155_51,2023-06-12 10:50:37+00:00,failed delivery,p-660155,,1.649,,packages
create_p-660159,2023-06-12 12:05:00+00:00,create package,p-660159,,5.026,,packages
send_p-660158,2023-06-12 13:08:33+00:00,send package,p-660158,,1.864,,packages
send_p-660159,2023-06-12 13:58:32+00:00,send package,p-660159,,5.026,,packages
create_p-660160,2023-06-12 14:06:01+00:00,create package,p-660160,,2.33,,packages
deliver_p-660157,2023-06-12 15:06:59+00:00,package delivered,p-660157,,5.905,,packages
deliver_p-660152,2023-06-12 15:38:51+00:00,package delivered,p-660152,,6.691,,packages
send_p-660160,2023-06-12 15:52:32+00:00,send package,p-660160,,2.33,,packages
create_p-660161,2023-06-12 16:12:36+00:00,create package,p-660161,,4.329,,packages
deliver_p-660156,2023-06-12 17:49:58+00:00,package delivered,p-660156,,4.5,,packages
create_p-660162,2023-06-12 17:54:25+00:00,create package,p-660162,,5.716,,packages
deliver_p-660158,2023-06-12 20:00:25+00:00,package delivered,p-660158,,1.864,,packages
deliver_p-660154,2023-06-13 09:27:22+00:00,package delivered,p-660154,,3.963,,packages
send_p-660162,2023-06-13 09:40:18+00:00,send package,p-660162,,5.716,,packages
create_p-660163,2023-06-13 10:56:04+00:00,create package,p-660163,,4.685,,packages
deliver_p-660159,2023-06-13 11:45:54+00:00,package delivered,p-660159,,5.026,,packages
create_p-660164,2023-06-13 12:19:46+00:00,create package,p-660164,,0.483,,packages
fail_p-660160_52,2023-06-13 12:21:34+00:00,failed delivery,p-660160,,2.33,,packages
create_p-660165,2023-06-13 12:33:23+00:00,create package,p-660165,,3.438,,packages
send_p-660163,2023-06-13 13:11:24+00:00,send package,p-660163,,4.685,,packages
create_p-660166,2023-06-13 14:17:44+00:00,create package,p-660166,,4.998,,packages
deliver_p-660155,2023-06-13 14:34:25+00:00,package delivered,p-660155,,1.649,,packages
send_p-660164,2023-06-13 14:53:54+00:00,send package,p-660164,,0.483,,packages
deliver_p-660163,2023-06-13 15:03:29+00:00,package delivered,p-660163,,4.685,,packages
send_p-660161,2023-06-13 15:11:24+00:00,send package,p-660161,,4.329,,packages
